code,lat,lng,population,x,y
02446,42.3431,-71.123,31957,2305245.0034658452,4926114.1488075415
02451,42.3986,-71.2451,17953,2293479.9686815804,4929578.238349935
02452,42.3943,-71.218,15340,2295848.6257060426,4929702.000981608
02453,42.3654,-71.2317,31854,2295583.9987122715,4926174.70219199
02457,42.2987,-71.2595,1560,2295283.2209404716,4918118.70822309
02458,42.3528,-71.1875,12817,2299617.7474359646,4925754.624049035
02459,42.3341,-71.1833,19017,2300527.5320154345,4923763.129541976
02460,42.352,-71.2084,9204,2297913.2129655797,4925199.45482324
02461,42.3168,-71.2084,7430,2298970.370615882,4921274.312727059
02462,42.3299,-71.2562,1569,2294621.9855283275,4921671.30370751
02464,42.3129,-71.2195,3193,2298168.7436330384,4920592.137745946
02465,42.3492,-71.2267,12415,2296483.7004572367,4924479.648495993
02466,42.3441,-71.248,8434,2294874.833222054,4923437.036520024
02467,42.3164,-71.1612,22626,2302888.7608254063,4922282.706828448
02468,42.3271,-71.2315,5713,2296749.6737066917,4921908.467546339
02472,42.37,-71.1773,35392,2299943.741274707,4927900.062076797
02474,42.4202,-71.1565,28551,2300150.340786576,4933961.534671099
02476,42.4162,-71.1752,17757,2298726.148402478,4933097.971064183
02478,42.3959,-71.1787,27286,2299048.3313241634,4930756.589887299
02481,42.3106,-71.2747,17280,2293668.828056603,4919108.075169771
02482,42.2945,-71.2992,10710,2292122.00898996,4916768.910574164
02492,42.2798,-71.2501,21359,2296627.42387686,4916219.917277977
02493,42.3589,-71.3001,11851,2290122.62872483,4923930.215124694
02494,42.2945,-71.2328,10732,2297619.577443277,4918244.123055884
02532,41.7455,-70.5905,13411,2367720.1052627703,4871499.175313949
02534,41.6694,-70.6234,899,2367297.292602548,4862243.785477998
02535,41.3575,-70.7416,1651,2366855.2196117174,4824686.533890619
02536,41.5968,-70.5671,19993,2374238.35545468,4855425.7959311
02537,41.7283,-70.44,6178,2380840.2643780615,4873048.437268778
02538,41.7682,-70.6532,4428,2361781.3822413143,4872596.212451575
02539,41.3889,-70.5339,5168,2383390.8267592676,4832954.434859665
02540,41.5648,-70.6217,8450,2370636.346234584,4850596.4744632235
02542,41.6531,-70.5537,793,2373635.589669157,4862024.076099028
02543,41.5263,-70.6643,756,2368234.07795161,4845318.532205607
02553,41.7196,-70.612,164,2366715.2309281733,4868112.726539046
02554,41.2725,-70.0932,13517,2424129.5902141705,4830196.798218316
02556,41.6417,-70.623,3338,2368177.831419333,4859158.5191230085
02557,41.4543,-70.562,2372,2379027.175680677,4839618.41417141
02558,41.7476,-70.6582,2178,2361993.2571167666,4870181.06278158
02559,41.6881,-70.6105,3388,2367805.3833221495,4864628.626193634
02561,41.7703,-70.5337,712,2371708.0556445858,4875575.698004312
02562,41.7933,-70.5196,3204,2372178.459417628,4878469.282241763
02563,41.7113,-70.4775,10070,2378226.711840311,4870282.433632177
02564,41.2639,-69.9626,703,2435419.8185953507,4832317.51201676
02568,41.45,-70.5937,8172,2376492.794323004,4838409.396919426
02571,41.7541,-70.7116,10858,2357328.7456703684,4869686.002221249
02575,41.4213,-70.6428,3167,2373237.2372060698,4834075.523762366
02576,41.7796,-70.7642,3957,2352154.1919149263,4871334.224327136
02584,41.2778,-70.046,35,2427946.696702659,4831901.3974363785
02601,41.6601,-70.2967,16487,2394951.8024828117,4868758.178314125
02630,41.6983,-70.3001,1956,2393479.495102318,4872946.478098844
02631,41.7492,-70.0699,10178,2411151.5707751,4884027.685328247
02632,41.6606,-70.3532,11475,2390202.7041561264,4867499.000980698
02633,41.6889,-69.9722,4664,2421230.2842133967,4879599.792380674
02635,41.6243,-70.4364,3632,2384352.4710580856,4861513.674530773
02637,41.7014,-70.2772,267,2395300.2408986725,4873826.758481875
02638,41.7322,-70.1911,2968,2401545.282318702,4879280.424217277
02639,41.6649,-70.1327,3238,2408541.822083407,4873132.355692442
02641,41.7426,-70.162,332,2403654.3614993095,4881124.457620983
02642,41.8408,-69.9849,5752,2415364.424091431,4896266.14825924
02643,41.7843,-69.962,13,2419066.469691787,4890498.343141958
02644,41.6827,-70.5143,3954,2376026.535616904,4866238.341110254
02645,41.7008,-70.0579,10436,2413679.0609962307,4878903.91322912
02646,41.6703,-70.0722,1926,2413440.684530641,4875159.313504845
02647,41.635,-70.3063,136,2394927.0837059924,4865730.185930235
02648,41.6703,-70.4163,7325,2384616.5566851897,4867118.329140984
02649,41.6181,-70.4854,15060,2380435.4754310353,4859688.195197549
02650,41.703,-69.9666,829,2421253.5984427137,4881307.685416224
02652,42.0338,-70.0875,1402,2400707.6836966323,4915390.800677092
02653,41.7792,-69.9822,6307,2417539.114330002,4889450.2726976
02655,41.63,-70.3837,3591,2388594.191084272,4863371.909689502
02657,42.0534,-70.1865,3664,2391853.513138744,4915251.829726435
02659,41.6801,-70.0241,1100,2417161.3029833403,4877389.088269673
02660,41.7097,-70.1585,6662,2404977.8291345746,4877531.472790232
02663,41.9182,-69.9953,257,2412045.4654679336,4904662.777935405
02664,41.6739,-70.1949,9935,2403049.7323105447,4872678.606434868
02666,41.9988,-70.0564,1052,2404402.8377626436,4912217.26575555
02667,41.9289,-70.0186,3309,2409763.861317093,4905306.435897729
02668,41.7002,-70.372,3222,2387401.0277675013,4871486.085349659
02670,41.6626,-70.1681,1463,2405648.055384081,4872044.341224036
02671,41.6694,-70.1135,1216,2410009.2106600106,4874086.459398235
02672,41.6356,-70.3233,297,2393483.540624412,4865401.362648283
02673,41.6614,-70.2363,8892,2399971.702919022,4870313.286292303
02675,41.7051,-70.227,6712,2399387.450020969,4875412.7580710035
02702,41.7975,-71.0607,4267,2326834.6121387566,4866630.139381745
02703,41.9296,-71.3009,46389,2302848.07324108,4876020.114575169
02713,41.4218,-70.9313,39,2348949.971083722,4827571.70512245
02715,41.8125,-71.1427,4036,2319535.250214724,4866468.841267494
02717,41.7635,-70.9677,4951,2335629.2925967695,4864925.1483841045
02718,41.8736,-71.0192,6882,2328013.9394318126,4876058.87688708
02719,41.6409,-70.8896,15924,2345861.301973651,4852995.922712584
02720,41.7182,-71.14,31209,2322575.5432145614,4855999.102007646
02721,41.6883,-71.1574,28075,2322010.3885860657,4852271.164307517
02723,41.6926,-71.1332,16084,2323908.1350181703,4853292.013411771
02724,41.685,-71.1748,18050,2320651.8984831115,4851514.317183759
02725,41.7223,-71.178,2632,2319273.940636878,4855608.658195022
02726,41.756,-71.1492,15671,2320678.532642677,4860014.812926167
02738,41.7095,-70.7613,5347,2354528.6299410705,4863571.2999766525
02739,41.6618,-70.8164,6508,2351362.3671094473,4856990.045364173
02740,41.6347,-70.9372,45166,2342059.190802619,4851227.529274595
02743,41.6997,-70.9087,10434,2342487.8898694622,4859131.849188108
02744,41.6127,-70.9167,13055,2344439.726272896,4849232.865639438
02745,41.6913,-70.9355,25336,2340497.603236108,4857588.149068465
02746,41.66,-70.9324,17355,2341699.831086984,4854162.02901875
02747,41.6338,-70.9958,22326,2337175.286817505,4849806.1316249035
02748,41.5665,-70.9843,11888,2340158.076401825,4842546.536843618
02760,41.9775,-71.3298,28716,2299018.748198344,4880725.982679595
02762,42.0124,-71.3275,9945,2298174.4156943285,4884671.690872407
02763,41.9726,-71.3082,2118,2300963.036908794,4880657.568308791
02764,41.8529,-71.1485,4081,2317844.012040059,4870849.799469073
02766,41.9718,-71.1894,19202,2310881.149962356,4883209.169205767
02767,41.9324,-71.0469,15376,2323935.1051800596,4882000.291561132
02769,41.8515,-71.2545,12521,2309038.094595463,4868331.819201225
02770,41.7591,-70.8523,5560,2345411.0722092027,4867042.828411163
02771,41.8378,-71.3224,15512,2303776.3502789126,4865296.246936836
02777,41.7473,-71.2122,17133,2315669.4853859292,4857638.361686307
02779,41.8353,-71.0765,6764,2324381.5346809,4870496.264765313
02780,41.905,-71.1026,52299,2320114.1233020886,4877692.635087547
02790,41.6211,-71.089,16458,2329743.9918926973,4846294.774935112
02791,41.5223,-71.0745,312,2333908.504419676,4835581.68257922
02802,41.9512,-71.4545,814,2289409.5746984286,4875038.989692342
02804,41.4231,-71.7837,2782,2277213.361817248,4808888.634450397
02806,41.7443,-71.3175,17153,2306952.398864266,4854965.176439627
02807,41.1715,-71.5748,1410,2302067.5753597207,4785304.5420865705
02808,41.4114,-71.7465,2332,2280678.3561389092,4808385.874798866
02809,41.6825,-71.2676,22493,2312956.6093357885,4849170.07668282
02812,41.4691,-71.6751,1220,2285018.246255478,4816381.380622257
02813,41.4007,-71.6615,8021,2288137.525779791,4809034.390792237
02814,41.9155,-71.6795,7549,2271704.1668519895,4866134.068777527
02815,41.7778,-71.6706,247,2276451.481931962,4850956.463012199
02816,41.6914,-71.5768,33206,2286811.0062026363,4843353.911635795
02817,41.64,-71.6435,6528,2282720.6672640527,4836158.891952084
02818,41.6498,-71.474,19907,2296634.461108521,4840960.19249774
02822,41.574,-71.6076,5960,2287646.44692102,4829569.605369077
02823,41.7312,-71.5468,151,2288159.669193034,4848454.272019537
02824,42.0002,-71.5631,404,2278925.4915447924,4878125.116270732
02825,41.7815,-71.7187,5265,2272324.5614079544,4850324.80102808
02826,41.9762,-71.6326,822,2273841.7656582957,4873929.305683109
02827,41.7062,-71.7356,2224,2273091.4259806154,4841550.938973402
02828,41.8734,-71.5569,7469,2283157.363296807,4864108.900465224
02829,41.8793,-71.5894,122,2280273.522165413,4864057.016806387
02830,41.9764,-71.6534,6474,2272103.885184357,4873498.509980801
02831,41.7516,-71.5612,3860,2286359.5288622254,4850417.073877519
02832,41.5096,-71.7339,4887,2278910.1519512525,4819630.107996042
02833,41.4751,-71.7726,469,2276652.6134254355,4814938.296529209
02835,41.5164,-71.3761,5559,2308757.3078999314,4828214.297058426
02836,41.4474,-71.6204,158,2290243.556114616,4815147.208012616
02837,41.522,-71.1612,3616,2326637.204676049,4833609.196182371
02838,41.9689,-71.4741,3801,2287255.532616657,4876583.467027343
02839,41.9417,-71.6376,1870,2274432.5873652175,4869970.147634552
02840,41.4876,-71.3271,23902,2313719.5888501997,4826079.295606138
02841,41.499,-71.299,1220,2315744.507773202,4827975.225898669
02842,41.5198,-71.2731,17115,2317306.165201084,4830873.477738948
02852,41.5894,-71.4625,23579,2299366.7519169194,4834466.5483320635
02857,41.8439,-71.6242,8339,2278403.0100342277,4859346.058733667
02858,41.9573,-71.6478,580,2273127.5812931582,4871488.943415827
02859,41.9627,-71.7099,6701,2267797.64299393,4870741.301517526
02860,41.8729,-71.3907,47894,2297038.236102904,4867704.899728355
02861,41.8814,-71.356,27833,2299681.952133914,4869420.130055262
02863,41.8883,-71.3945,22596,2296266.5549898925,4869340.113769916
02864,41.9484,-71.4154,36376,2292749.7981998306,4875587.409185206
02865,41.9089,-71.4348,17902,2292298.0912097646,4870751.311805258
02871,41.5944,-71.252,17640,2316871.7618484655,4839676.077613635
02872,41.7071,-71.2868,231,2310621.1839791955,4851491.37965759
02873,41.5199,-71.774,266,2275246.633322048,4819912.803136659
02874,41.5105,-71.4427,6137,2303337.5168174426,4826087.727994002
02875,41.456,-71.6355,350,2288725.226925863,4815779.168864094
02876,41.9984,-71.5763,753,2277879.5202219617,4877635.599760339
02878,41.6338,-71.1808,16359,2321671.9018565076,4845661.81529934
02879,41.4437,-71.5342,20982,2297597.975766778,4816616.429182928
02881,41.4803,-71.5292,8443,2296953.030939037,4820815.309730669
02882,41.4353,-71.4616,12919,2303947.2540496616,4817269.923254249
02885,41.7256,-71.2702,11147,2311462.280054344,4853925.688781575
02886,41.7026,-71.4476,29373,2297296.8694206662,4847437.142176296
02888,41.7494,-71.4084,19578,2299200.5049178796,4853526.327888492
02889,41.7141,-71.3901,28277,2301770.4437695686,4849988.057733446
02891,41.3691,-71.8126,21803,2276329.960399339,4802230.825322549
02892,41.5058,-71.6211,5420,2288492.473731977,4821656.711231281
02893,41.7004,-71.5183,31030,2291444.467660005,4845639.131293258
02894,41.45,-71.7074,814,2282854.7870921027,4813546.090087281
02895,41.9846,-71.5194,43269,2283021.4219794725,4877341.26475842
02896,41.9724,-71.5508,11154,2280764.9126514765,4875291.924234179
02898,41.5041,-71.663,1887,2285022.900463531,4820554.6429373
02903,41.82,-71.4158,13264,2296503.1694878964,4861245.869859178
02904,41.8541,-71.4378,31542,2293662.1908824453,4864568.178788677
02905,41.7845,-71.3959,26334,2299211.616540368,4857721.117385806
02906,41.8351,-71.3971,25559,2297619.5368213896,4863343.928735983
02907,41.7971,-71.4255,29827,2296367.2462719823,4858475.492875729
02908,41.8383,-71.4377,38507,2294135.6758310087,4862806.547350338
02909,41.8206,-71.4443,46119,2294105.4284803825,4860685.277828801
02910,41.7766,-71.4383,21907,2295900.7219624473,4855904.831335533
02911,41.8547,-71.4735,16384,2290665.0407294636,4863850.031611
02912,41.824,-71.4128,4739,2296635.847977558,4861758.552562483
02914,41.8138,-71.3688,22140,2300611.3500975044,4861590.630341435
02915,41.7723,-71.3542,16603,2303056.638085959,4857279.713055208
02916,41.8425,-71.3559,8350,2300840.6012268234,4865079.808722833
02917,41.8964,-71.5207,14738,2285502.8248031004,4867468.957602111
02918,41.8415,-71.4404,3125,2293816.086602325,4863104.355673071
02919,41.8274,-71.52,29473,2287584.465986209,4859781.94238733
02920,41.7716,-71.4659,37791,2293740.796882966,4854739.532300917
02921,41.7614,-71.5061,12406,2290679.545415796,4852718.0526112765
03031,42.8569,-71.6075,11763,2249981.322415582,4972658.814616551
03032,42.9925,-71.3449,5930,2267413.3824574514,4993531.285871324
03033,42.7384,-71.6663,5639,2248666.9082670123,4958177.844880579
03034,43.0585,-71.3049,4066,2268687.3630648097,5001764.862440129
03036,42.9678,-71.245,5251,2276326.2560095475,4992998.038940596
03037,43.1378,-71.2513,4802,2270655.978261799,5011781.616501468
03038,42.8874,-71.302,34482,2274092.5335892597,4982779.348535977
03042,43.0411,-71.0764,7146,2287870.994861478,5004925.119370667
03043,42.992,-71.8113,1610,2229310.634687368,4983274.949428823
03044,42.984,-71.1218,4739,2285905.782787004,4997550.952510506
03045,43.0201,-71.5697,14107,2248218.3189690164,4991656.843932178
03046,43.1025,-71.6169,3005,2241909.930562632,4999797.6766786
03047,42.9493,-71.8728,1727,2225536.9008294605,4977193.958364339
03048,42.7482,-71.7619,3353,2240528.7173766554,4957193.34323323
03049,42.7485,-71.5772,8342,2255683.657573534,4961247.219374027
03051,42.769,-71.4121,25394,2268624.7733863457,4967157.082309302
03052,42.843,-71.455,8478,2262892.1042106226,4974454.097238453
03053,42.8656,-71.3772,25646,2268589.5205804855,4978686.759259264
03054,42.8667,-71.5128,26622,2257448.1774562355,4975823.28010347
03055,42.8285,-71.6606,16120,2246471.101472264,4968337.874569806
03057,42.8976,-71.6762,2612,2243148.229838959,4975693.6550258715
03060,42.7564,-71.4667,31251,2264519.929416173,4964550.8873524135
03062,42.7235,-71.4893,28966,2263645.3433067612,4960389.055455853
03063,42.7717,-71.5132,16036,2260247.1809208607,4965233.6083958475
03064,42.779,-71.4748,15069,2263180.5970814223,4966890.207611347
03070,42.9722,-71.6864,6134,2240104.970173117,4983778.266403168
03071,42.7511,-71.8703,5198,2231544.40725781,4955174.614394979
03076,42.7288,-71.3046,14222,2278656.949795981,4965056.57446076
03077,43.0325,-71.1912,10684,2278758.9000800494,5001399.547584969
03079,42.7846,-71.2176,30095,2284115.5498707416,4973206.229319179
03082,42.8954,-71.7744,1621,2235173.1955398973,4973317.177880502
03084,42.82,-71.8523,1382,2231005.080364163,4963236.965470513
03086,42.8368,-71.7541,3982,2238561.8127391026,4967230.939039083
03087,42.8051,-71.3067,15817,2276187.9761125436,4973509.2495781295
03101,42.9929,-71.4633,3885,2257724.9290075805,4990963.13216911
03102,42.9944,-71.4884,33396,2255628.700122652,4990578.285118802
03103,42.9656,-71.4493,38039,2259687.672255087,4988231.771519137
03104,43.0073,-71.4482,34324,2258527.049815947,4992898.61838924
03106,43.0617,-71.4444,14799,2257204.493106124,4999038.1732214
03109,42.9713,-71.4135,10580,2262443.778819158,4989655.287542453
03110,42.9403,-71.5213,23322,2254555.8536896724,4983832.579077764
03215,43.9501,-71.4995,510,2225910.2059389856,5096614.947434703
03216,43.4287,-71.783,2327,2218703.4767770367,5032481.66127902
03217,43.7034,-71.6121,1938,2224310.2012746115,5066738.373763774
03218,43.3349,-71.2887,1116,2261624.367821877,5032881.41288875
03220,43.4512,-71.489,7368,2241856.3206924964,5041394.203991254
03221,43.2517,-71.9617,2307,2209417.3106366526,5008942.169064321
03222,43.612,-71.7507,5743,2215862.2794112423,5053563.7572468445
03223,43.8418,-71.6652,3410,2215871.434298143,5080961.654585271
03224,43.357,-71.557,2368,2239175.207109673,5029425.5497114565
03225,43.3566,-71.2424,3799,2264722.4525712826,5036324.063328589
03226,43.7107,-71.4797,1145,2234765.067119455,5070449.286530169
03227,43.8162,-71.4506,1113,2233907.8486297764,5082813.389466434
03229,43.1978,-71.6968,5919,2232564.0609766496,5008663.400949485
03230,43.5115,-71.8691,1256,2209275.1238375297,5039831.059723548
03231,43.4595,-71.7476,85,2220656.6114338026,5036673.87093242
03233,43.4209,-71.9373,115,2206425.612187963,5028288.533722942
03234,43.2174,-71.3546,4817,2259830.603867568,5018348.559799042
03235,43.4426,-71.6491,8856,2229141.6850915346,5036935.067820739
03237,43.4175,-71.4121,2478,2249106.8027864425,5039338.880510926
03238,43.9828,-71.8934,44,2193323.7149427906,5091689.55718449
03240,43.5727,-71.9634,1385,2199839.6186641166,5044609.784220526
03241,43.7186,-71.827,953,2206529.0428443355,5063763.295384899
03242,43.1791,-71.8159,6185,2223419.8610157478,5004001.453325291
03243,43.5274,-71.7292,1076,2220123.5255422965,5044623.722101619
03244,43.1141,-71.8992,8001,2218545.267322615,4994971.635497449
03245,43.7378,-71.6044,2017,2223895.4760288713,5070729.82264571
03246,43.5727,-71.4781,16905,2239070.230731043,5055144.060187759
03249,43.5475,-71.4072,7698,2245565.7790584895,5053903.340814553
03251,44.0582,-71.6727,1631,2208752.6556513817,5104837.589639018
03253,43.6311,-71.4997,6558,2235559.9495722614,5061162.095403586
03254,43.7281,-71.3922,4910,2241289.9270188883,5074310.133949767
03255,43.3217,-72.0118,2158,2203293.511043003,5015657.536095602
03256,43.6184,-71.6435,2373,2224329.6290994794,5056604.974036975
03257,43.4145,-71.9857,4513,2202689.682238579,5026539.006513332
03258,43.244,-71.4105,2625,2254478.94000768,5020073.504417506
03259,43.8452,-71.385,236,2238301.4828604553,5087481.483666104
03260,43.3653,-71.9341,798,2208322.0257530077,5022172.727620368
